gene_id,log2foldchange,pvalue,padjust,gene_chr
AGAP012092,-0.238144743487464,0.010983895028109,0.061834110415591,AgamP4_3L
AGAP005504,-0.303484160542645,0.011007712283177,0.061933160177764,AgamP4_2L
AGAP005192,0.405755307345914,0.011084572305927,0.062330366192592,AgamP4_2L
AGAP029238,-0.405561982589838,0.011114425845214,0.06246294773428,AgamP4_3R
AGAP008574,-0.273924040252966,0.011126785609421,0.062497120299417,AgamP4_3R
AGAP009786,-1.05867682898596,0.011141495419017,0.062517760675931,AgamP4_3R
AGAP001245,3.08786078563493,0.011143892181103,0.062517760675931,AgamP4_2R
AGAP001136,0.213729578021864,0.011149304249953,0.062517760675931,AgamP4_2R
AGAP003138,0.659003016857153,0.011249339180726,0.063043171658653,AgamP4_2R
AGAP002302,0.677154041761493,0.011299362826537,0.063287877440922,AgamP4_2R
AGAP002652,0.421763219036782,0.011346157160321,0.063514230718041,AgamP4_2R
AGAP005971,-0.365873740168931,0.011364350648611,0.063580315910974,AgamP4_2L
AGAP009446,0.316099519168539,0.011380054326609,0.063601325890711,AgamP4_3R
AGAP009551,0.804290669942806,0.011380886306778,0.063601325890711,AgamP4_3R
AGAP003240,0.413784600818698,0.011407650000042,0.063715118097877,AgamP4_2R
AGAP009564,-0.469544956927796,0.011423436298747,0.063730850732133,AgamP4_3R
AGAP029539,-0.49109486524089,0.011426004583481,0.063730850732133,AgamP4_3L
AGAP008547,-3.88171439268551,0.011429676334458,0.063730850732133,AgamP4_3R
AGAP005862,2.1272140246786,0.011461682614113,0.063869990638235,AgamP4_2L
AGAP005608,0.284071818553683,0.011467464409779,0.063869990638235,AgamP4_2L
AGAP011245,0.422146967961233,0.011493371791682,0.063978484028307,AgamP4_3L
AGAP008094,0.46651123881578,0.011531334594794,0.064153925780872,AgamP4_3R
AGAP029843,-0.419172181506852,0.011591067000281,0.064450217795418,AgamP4_2L
AGAP008724,-0.318174602931644,0.011624645456265,0.064600835413852,AgamP4_3R
AGAP013770,-0.687750844970523,0.011665692635478,0.064792767188008,AgamP4_3R
AGAP008337,0.710723955214275,0.011730821941184,0.065116732653638,AgamP4_3R
AGAP028468,-1.01380590084688,0.011737106237378,0.065116732653638,AgamP4_2R
AGAP004175,0.441898169473072,0.011773891389713,0.06528442395644,AgamP4_2R
AGAP002788,-0.280193701633818,0.011858308163835,0.065715891511497,AgamP4_2R
AGAP029338,0.844314069133275,0.011875720843102,0.06575050237502,AgamP4_2L
AGAP002869,0.377387576711071,0.011877765826413,0.06575050237502,AgamP4_2R
AGAP007407,-1.71884600161092,0.011917210780857,0.06593218393656,AgamP4_2L
AGAP010242,-0.745532969067141,0.011927601073452,0.065953007491148,AgamP4_3R
AGAP004302,-0.604366361755065,0.012023994261214,0.066449092105421,AgamP4_2R
AGAP008910,0.337297410373777,0.012039140040634,0.066495871711669,AgamP4_3R
AGAP005856,0.319790188770336,0.012083749759832,0.066705247564954,AgamP4_2L
AGAP012137,0.64871790694776,0.012178580186554,0.067191468180031,AgamP4_3L
AGAP007357,1.14854941882022,0.012200972425768,0.067228785175102,AgamP4_2L
AGAP006952,0.40085608149946,0.012201247531723,0.067228785175102,AgamP4_2L
AGAP010060,0.599271803565628,0.012205607837979,0.067228785175102,AgamP4_3R
AGAP005955,0.249690121693244,0.012230210493113,0.067327038184706,AgamP4_2L
AGAP003861,0.610557273197163,0.012245031584517,0.067335975366738,AgamP4_2R
AGAP010302,-1.56002369201759,0.012245364755732,0.067335975366738,AgamP4_3R
AGAP006343,1.32645124302521,0.012258750199205,0.067372358217941,AgamP4_2L
AGAP028364,-0.275741045187305,0.012276451083945,0.067432404877761,AgamP4_Mt
AGAP006414,-0.296696636296577,0.012302483680069,0.067538124692624,AgamP4_2L
AGAP009488,0.283746128129069,0.012326415306138,0.067632200409033,AgamP4_3R
AGAP012374,-0.293786528863963,0.012393360324625,0.067962047003299,AgamP4_3L
AGAP011743,-2.83614177141843,0.012406092708102,0.067994405684879,AgamP4_3L
AGAP010694,1.56036486440628,0.01243537474015,0.0681173829327,AgamP4_3L
AGAP028613,-0.273396678766281,0.012442898361234,0.068121104174566,AgamP4_3L
AGAP012788,1.07297893939169,0.012483343982625,0.068304960230385,AgamP4_UNKN
AGAP001826,-0.974293607719888,0.012523461966121,0.068486822499341,AgamP4_2R
AGAP005846,0.900507677849921,0.012533088235703,0.068501827133418,AgamP4_2L
AGAP007333,-0.396584596009396,0.0125668494775,0.068648656887792,AgamP4_2L
AGAP008843,-0.401257579814354,0.012604353728601,0.068815761196253,AgamP4_3R
AGAP011664,0.819187842857348,0.012612817709406,0.068824218564538,AgamP4_3L
AGAP003184,-0.35079404553131,0.012630438664123,0.068879218216869,AgamP4_2R
AGAP000392,-0.214666887339951,0.012636737914599,0.068879218216869,AgamP4_X
AGAP001514,0.302133029571523,0.012692195193263,0.069120530266185,AgamP4_2R
AGAP003796,0.569712421231567,0.012700104432799,0.069120530266185,AgamP4_2R
AGAP012231,-2.01723504572117,0.012701843650844,0.069120530266185,AgamP4_3L
AGAP029706,0.526985288077584,0.012725444818484,0.069174061789918,AgamP4_3R
AGAP003219,0.335156721414794,0.012726179309317,0.069174061789918,AgamP4_2R
AGAP011161,0.341315313970235,0.012732531015687,0.069174061789918,AgamP4_3L
AGAP006250,0.64118550066038,0.012775476192241,0.069369511479201,AgamP4_2L
AGAP001157,-0.213532245365254,0.012798681348593,0.069457620208583,AgamP4_2R
AGAP009954,-0.199105958422416,0.012819989627893,0.069535344286878,AgamP4_3R
AGAP010140,0.406656133670828,0.012832359175877,0.069564526621734,AgamP4_3R
AGAP002090,-4.30491486947804,0.01283721569024,1,AgamP4_2R
AGAP005735,-0.376444269375345,0.012849322179763,0.069604435355267,AgamP4_2L
AGAP009384,-4.35701756740964,0.01285688861832,0.069604435355267,AgamP4_3R
AGAP012236,-0.321301777600994,0.012860700956328,0.069604435355267,AgamP4_3L
AGAP003182,0.331167777459831,0.012968898419406,0.070151872808886,AgamP4_2R
AGAP001070,-0.26124811904441,0.013035659011532,0.070445940205319,AgamP4_X
AGAP004163,-1.25348583479415,0.013037418050658,0.070445940205319,AgamP4_2R
AGAP002245,-0.258792079517335,0.013052113051653,0.070487076073305,AgamP4_2R
AGAP010713,0.255081122541291,0.013075565298723,0.070547197313947,AgamP4_3L
AGAP002023,0.526830427046163,0.013077421786821,0.070547197313947,AgamP4_2R
AGAP001124,-0.6695139737227,0.013098801684465,0.070624254152478,AgamP4_2R
AGAP001257,0.28421479116049,0.013116814313955,0.07064777997699,AgamP4_2R
AGAP009509,0.340083577892368,0.013117361338037,0.07064777997699,AgamP4_3R
AGAP002056,-0.569030087478681,0.013136474116614,0.070712453695328,AgamP4_2R
AGAP005812,0.643997001486355,0.013197152084879,0.07100067821665,AgamP4_2L
AGAP006383,0.290744930460906,0.013212304000762,0.071043793473575,AgamP4_2L
AGAP007761,-3.8450448845506,0.013227524564625,0.071087231097039,AgamP4_3R
AGAP007216,1.25020366855034,0.013269930883573,0.071276644405938,AgamP4_2L
AGAP001648,0.99665672287632,0.013277357655925,0.071278069444133,AgamP4_2R
AGAP009703,0.636286670115909,0.013293174397421,0.071324509314031,AgamP4_3R
AGAP007299,0.327076197288076,0.013308797922063,0.07136986299477,AgamP4_2L
AGAP004236,0.29860748029814,0.013325983589865,0.071423540479226,AgamP4_2R
AGAP010760,-2.8307307949687,0.013387443203568,0.071714328420407,AgamP4_3L
AGAP000618,-0.330147943384574,0.013407940755927,0.071768136594354,AgamP4_X
AGAP001604,-0.431418235821073,0.013411909380639,0.071768136594354,AgamP4_2R
AGAP012868,0.882504336323065,0.013475384119735,0.072069047900979,AgamP4_UNKN
AGAP000569,-2.82672937945449,0.013491714009526,0.07211763133019,AgamP4_X
AGAP008748,0.384041946260543,0.013553991360294,0.072411635002151,AgamP4_3R
AGAP010198,0.345717460986773,0.013568950591381,0.072452663753226,AgamP4_3R
AGAP011776,-0.434559764618875,0.013599185784687,0.072541851051435,AgamP4_3L
AGAP009303,-0.456583521060065,0.013600230489499,0.072541851051435,AgamP4_3R
AGAP010156,-0.288132875789066,0.013651516408625,0.072766336442975,AgamP4_3R
AGAP003490,0.538268480025602,0.01365693926208,0.072766336442975,AgamP4_2R
AGAP005578,0.374456660236101,0.013683830883091,0.072870609298774,AgamP4_2L
AGAP009212,1.27323871745182,0.013773194906536,0.07330727748917,AgamP4_3R
AGAP009277,0.615153035175952,0.013794300723615,0.073380371513702,AgamP4_3R
AGAP001854,0.376572786636422,0.013880458524256,0.073799254108932,AgamP4_2R
AGAP002227,-0.219693059803603,0.013909130290782,0.073912212378085,AgamP4_2R
AGAP004700,-0.668038017586657,0.013948036274657,0.074079405038237,AgamP4_2L
AGAP003937,-2.01067594166641,0.013958188635908,0.074093787463035,AgamP4_2R
AGAP001250,2.60534606908529,0.013972289008298,0.074129100479524,AgamP4_2R
AGAP011690,0.256306283371024,0.013992669160759,0.074197675096982,AgamP4_3L
AGAP011202,-0.933935628643122,0.014001786640816,0.074206486920149,AgamP4_3L
AGAP005229,-0.323737108613572,0.014031514632193,0.074318604648814,AgamP4_2L
AGAP004210,-0.393945417420617,0.014037875689719,0.074318604648814,AgamP4_2R
AGAP009490,0.692094318552589,0.014097574996759,0.074594983488963,AgamP4_3R
AGAP013440,0.235281212458738,0.014160093936002,0.074885980310854,AgamP4_X
AGAP006327,0.398879705158383,0.014221734428293,0.075172024835263,AgamP4_2L
AGAP006446,0.568132607170248,0.014267262945367,0.075372647608937,AgamP4_2L
AGAP009324,-0.19378276849994,0.014284436987359,0.075389240464935,AgamP4_3R
AGAP002076,0.230926401516295,0.014285552850082,0.075389240464935,AgamP4_2R
AGAP002010,0.275158099155774,0.014326176549067,0.075563558660766,AgamP4_2R
AGAP004352,0.316973421965952,0.014362207057802,0.075713478202489,AgamP4_2R
AGAP005397,0.883101278771918,0.014389056190855,0.07581486303207,AgamP4_2L
AGAP005039,-0.247018920703887,0.014435055293758,0.076016986951732,AgamP4_2L
AGAP011807,-0.339835998548318,0.014452572297112,0.076068985760526,AgamP4_3L
AGAP005124,-0.213773860881579,0.014466625888202,0.076089714181601,AgamP4_2L
AGAP002488,0.267318443258894,0.014471800356252,0.076089714181601,AgamP4_2R
AGAP006780,-0.253661765187238,0.014486499997003,0.07612678694307,AgamP4_2L
AGAP010685,0.387061847189247,0.014521731195004,0.076271657300197,AgamP4_3L
AGAP011761,0.355528724021556,0.014536105062284,0.076306884854913,AgamP4_3L
AGAP011952,0.361599406518827,0.01459405573048,0.076570709902725,AgamP4_3L
AGAP005936,0.39941703131121,0.014766200723844,0.077433085249956,AgamP4_2L
AGAP012362,0.325775233889311,0.014785655921772,0.077494277719533,AgamP4_3L
AGAP002327,0.288115690256553,0.014796185065917,0.077508647347933,AgamP4_2R
AGAP010739,-0.839460140733528,0.014821984806392,0.077602953591802,AgamP4_3L
AGAP002184,0.630130305873363,0.014831473701,0.077610469901485,AgamP4_2R
AGAP002077,0.516297015000119,0.014839015796496,0.077610469901485,AgamP4_2R
AGAP012241,-3.90082896139785,0.014856588890687,0.077661569973219,AgamP4_3L
AGAP003284,-0.946214194635686,0.014884206467669,0.077765095523734,AgamP4_2R
AGAP009202,0.230626868031986,0.015037345376081,0.078523976142777,AgamP4_3R
AGAP006356,0.438444407153415,0.015094480369108,0.078780997962102,AgamP4_2L
AGAP003711,-0.23797587862131,0.015163486309027,0.079084167268101,AgamP4_2R
AGAP005102,0.258794395156761,0.015168459290144,0.079084167268101,AgamP4_2L
AGAP006171,0.271369069402005,0.015203574260044,0.079189942396926,AgamP4_2L
AGAP000113,-0.908166054374465,0.015204659893552,0.079189942396926,AgamP4_X
AGAP000991,0.289800480325897,0.015239786395816,0.079331377613783,AgamP4_X
AGAP006546,-0.368785553719377,0.01532896081597,0.079753866702223,AgamP4_2L
AGAP002516,0.307280324781146,0.015359478808252,0.079870894764124,AgamP4_2R
AGAP002568,0.289914725395706,0.015390909947946,0.079992546585852,AgamP4_2R
AGAP001448,4.16442713829502,0.015464566365001,0.080332741984404,AgamP4_2R
AGAP001584,0.328293941566164,0.0154725074233,0.080332741984404,AgamP4_2R
AGAP001306,0.268346145400166,0.015499081944474,0.0804287604762,AgamP4_2R
AGAP001319,-0.338404259054937,0.015520411401664,0.080497475081166,AgamP4_2R
AGAP011745,0.422582125260884,0.015559431442279,0.08065782351302,AgamP4_3L
AGAP013004,-0.416597466451443,0.015610529121304,0.08088058112667,AgamP4_2R
AGAP028477,0.367483004461427,0.015630382312916,0.080941308616262,AgamP4_2R
AGAP000100,-0.372596861157312,0.015725853027433,0.081393351628728,AgamP4_X
AGAP002138,1.42704642655404,0.015797879578542,0.081723646281305,AgamP4_2R
AGAP005603,0.366381541305403,0.015827840111688,0.081810100870517,AgamP4_2L
AGAP000097,-0.349929056608425,0.015831031274652,0.081810100870517,AgamP4_X
AGAP003473,1.49916276413852,0.01586915546334,0.081964558550403,AgamP4_2R
AGAP029437,2.49244382255546,0.015942663987892,0.082301522132517,AgamP4_X
AGAP010306,-0.997422470393922,0.015992290037201,0.082505166766776,AgamP4_3R
AGAP010835,0.36714089477942,0.015998691033847,0.082505166766776,AgamP4_3L
AGAP028483,0.894551971137322,0.016042439038964,0.082687931514659,AgamP4_2R
AGAP009225,0.46893358563709,0.016066293824448,0.082768024034539,AgamP4_3R
AGAP029545,0.269645352666145,0.016084691484929,0.082795816242705,AgamP4_2R
AGAP028045,-0.674823142950123,0.016088325993509,0.082795816242705,AgamP4_3R
AGAP002988,0.423392003078669,0.016097846123317,0.082801996106134,AgamP4_2R
AGAP005362,0.457728660501423,0.016141542701709,0.082983871131252,AgamP4_2L
AGAP003676,0.342978323776704,0.016203705476738,0.083260444300451,AgamP4_2R
AGAP001954,0.325807370942755,0.016214839272993,0.083274662169299,AgamP4_2R
AGAP013382,-3.77035355232512,0.016223972627791,0.083278596990407,AgamP4_X
AGAP003838,0.766518273184732,0.01634108813393,0.083836520720106,AgamP4_2R
AGAP003488,0.365829809796983,0.016367154538764,0.083900676682069,AgamP4_2R
AGAP001218,0.577409484878608,0.016370452538589,0.083900676682069,AgamP4_2R
AGAP001318,-0.290968701462385,0.016384853294735,0.083931263428972,AgamP4_2R
AGAP004188,-0.275578553519789,0.016393612101233,0.083932932738462,AgamP4_2R
AGAP004935,0.435328849319147,0.016413038307089,0.083989187799722,AgamP4_2L
AGAP009399,0.537635934162701,0.01648515710283,0.084294883355687,AgamP4_3R
AGAP011507,-1.29201595198845,0.016489715451976,0.084294883355687,AgamP4_3L
AGAP000326,0.353060470908047,0.016498881678063,0.084298444220618,AgamP4_X
AGAP001611,-0.400251623865113,0.016655900420266,0.085057043038944,AgamP4_2R
AGAP005771,-0.362363616200322,0.016685120737986,0.085162567541117,AgamP4_2L
AGAP000882,-0.777235309696979,0.016759769004743,0.085462119207565,AgamP4_X
AGAP007244,0.423287465841033,0.016760982286061,0.085462119207565,AgamP4_2L
AGAP011808,-0.281734130660449,0.016793287160769,0.085582993912508,AgamP4_3L
AGAP002097,0.264605676686426,0.016815470634072,0.08565218998,AgamP4_2R
AGAP007547,-0.320456668121686,0.016840827867812,0.085737473027279,AgamP4_2L
AGAP007104,-0.450118833617501,0.016886168531444,0.085924353473142,AgamP4_2L
AGAP002493,-0.209488399602388,0.016945473723044,0.08618206436661,AgamP4_2R
AGAP010407,0.440061507989134,0.016969633284175,0.086252377378,AgamP4_3L
AGAP029622,-3.36481498323338,0.01697663089355,0.086252377378,AgamP4_3L
AGAP010918,0.537020096967603,0.017109891437192,0.086885076262432,AgamP4_3L
AGAP007847,-0.414181708357118,0.017149591954598,0.08704226859975,AgamP4_3R
AGAP003591,0.538006761526733,0.017187147365292,0.087188418820973,AgamP4_2R
AGAP003802,-0.401314523747816,0.017257691822222,0.08750168451685,AgamP4_2R
AGAP000733,0.212986715806202,0.017269056791755,0.087514726195689,AgamP4_X
AGAP003252,0.778466602019987,0.017332270927103,0.087767932018132,AgamP4_2R
AGAP008314,-0.329694432760707,0.017336657726077,0.087767932018132,AgamP4_3R
AGAP002534,-0.378370218518206,0.017370502196328,0.087894564494179,AgamP4_2R
AGAP008736,0.386471728484814,0.017399305487729,0.087995572926509,AgamP4_3R
AGAP004394,0.293758585788258,0.017414746029732,0.088028932063953,AgamP4_2R
AGAP001284,-0.693434052708646,0.017548144753821,0.088658215601413,AgamP4_2R
AGAP010871,0.269002457015749,0.017562020167536,0.088673122637733,AgamP4_3L
AGAP009675,0.290982227102407,0.01756891367845,0.088673122637733,AgamP4_3R
AGAP001899,-1.06064296850907,0.017643346018507,0.089001325645732,AgamP4_2R
AGAP011423,0.300347753050975,0.017651825261195,0.089001325645732,AgamP4_3L
AGAP001902,-0.333123557231379,0.01766611757548,0.089028287710758,AgamP4_2R
AGAP002982,0.269012504552369,0.017704748778932,0.089177816091455,AgamP4_2R
AGAP002607,0.249525372182674,0.017726320952401,0.089241311299569,AgamP4_2R
AGAP002400,0.300158257706957,0.017754333067573,0.089303915528468,AgamP4_2R
AGAP008239,0.437722026275989,0.017756701379568,0.089303915528468,AgamP4_3R
AGAP006101,-0.251378753924342,0.017809757301128,0.089525512332389,AgamP4_2L
AGAP002472,0.26635295483451,0.017935078592811,0.090109963268172,AgamP4_2R
AGAP008838,0.241158078864926,0.018073865416833,0.090761444245076,AgamP4_3R
AGAP002384,0.385192330552255,0.018181268110509,0.091254746093745,AgamP4_2R
AGAP003483,0.57741792060587,0.018213243784459,0.091344625797372,AgamP4_2R
AGAP005544,0.410404331270584,0.018217530614667,0.091344625797372,AgamP4_2L
AGAP006817,0.275247679765281,0.018249078049552,0.091456734051959,AgamP4_2L
AGAP006726,-0.500500852522539,0.018261500547176,0.091472931527953,AgamP4_2L
AGAP005577,0.245574935954413,0.018309862423735,0.091669044619434,AgamP4_2L
AGAP012164,0.473903823602128,0.01836932678059,0.091920517570243,AgamP4_3L
AGAP011522,0.479869044175295,0.018409125499805,0.092073379949529,AgamP4_3L
AGAP008424,0.451746156291992,0.018434446042197,0.092153712434951,AgamP4_3R
AGAP002183,0.205232407403085,0.018541959804563,0.092644641533543,AgamP4_2R
AGAP007474,-0.256075761327751,0.018567469874847,0.092725553268618,AgamP4_2L
AGAP001313,-0.240585474578348,0.018605805495634,0.092870402255791,AgamP4_2R
AGAP010480,-0.223454515240193,0.018723045870802,0.093408759675233,AgamP4_3L
AGAP003760,-0.793029728783028,0.018784026571186,0.09366604031213,AgamP4_2R
AGAP029675,0.740714132327128,0.018814717801952,0.093772101293355,AgamP4_2R
AGAP000095,-0.370331601218915,0.018836626942442,0.093834308287349,AgamP4_X
AGAP000380,-0.262022025971845,0.018924752378841,0.094226143284947,AgamP4_X
AGAP028565,0.316166368538714,0.018937515379994,0.094242545288538,AgamP4_3R
AGAP012106,-0.189751096817597,0.019027190128974,0.094578843485382,AgamP4_3L
AGAP029132,1.19445205479739,0.019035910872562,0.094578843485382,AgamP4_3L
AGAP012653,0.628030887097347,0.019041912483688,0.094578843485382,AgamP4_UNKN
AGAP003321,-0.745542531547817,0.019043102817714,0.094578843485382,AgamP4_2R
AGAP004556,0.446717142536602,0.019066941086662,0.094641654224403,AgamP4_2R
AGAP012090,-0.292488228066022,0.01907476724346,0.094641654224403,AgamP4_3L
AGAP003714,-2.5230599431559,0.019093733308793,0.094688553872656,AgamP4_2R
AGAP002692,0.338869211358331,0.019118882419311,0.09476605414313,AgamP4_2R
AGAP008576,0.367809953459949,0.019234799574871,0.095293160860475,AgamP4_3R
AGAP006779,0.669708455458689,0.019392814597668,0.096011980451008,AgamP4_2L
AGAP009449,-4.41813981564942,0.019399185440267,0.096011980451008,AgamP4_3R
AGAP007809,-0.292418287234071,0.019428607206101,0.096109535897621,AgamP4_3R
AGAP011701,-0.285696619931593,0.01943820915924,0.096109535897621,AgamP4_3L
AGAP012691,0.45505812185444,0.019450276317458,0.096121449944218,AgamP4_UNKN
AGAP011038,-0.589272142913418,0.01948570099968,0.096244397203577,AgamP4_3L
AGAP003656,0.387613529417959,0.019494494600865,0.096244397203577,AgamP4_2R
AGAP005789,0.433830465942006,0.019531355289793,0.096378571739868,AgamP4_2L
AGAP000692,-0.388498117190746,0.01955680349867,0.096456325680012,AgamP4_X
AGAP005211,0.312573875395029,0.019583094209593,0.096538155853429,AgamP4_2L
AGAP013008,0.464390038276952,0.019614668213403,0.096626036535897,AgamP4_2R
AGAP029400,-3.22836538405209,0.019620337570486,0.096626036535897,AgamP4_3R
AGAP002997,-0.395760549801327,0.01963800348346,0.096665207057802,AgamP4_2R
AGAP004254,0.28201946087799,0.019669843615764,0.096774074892587,AgamP4_2R
AGAP009602,-0.282340277121224,0.019704119772811,0.096894814278056,AgamP4_3R
AGAP002989,-0.618956580119082,0.019739495560621,0.097020839167835,AgamP4_2R
AGAP007737,-0.755615145512044,0.019770791675323,0.097101358977009,AgamP4_3R
AGAP029621,-1.13333204276506,0.019793801674334,0.097101358977009,AgamP4_3R
AGAP002666,0.342680305815087,0.019795549925935,0.097101358977009,AgamP4_2R
AGAP010131,-0.28687553999994,0.019801409853803,0.097101358977009,AgamP4_3R
AGAP005042,-0.23075954611222,0.019804657763823,0.097101358977009,AgamP4_2L
AGAP001240,-0.333424672702965,0.019822509963995,0.097141034796474,AgamP4_2R
AGAP005690,2.5669743057835,0.019840558069511,0.097181631134767,AgamP4_2L
AGAP012635,-0.380209511070754,0.019909351174473,0.09747062087532,AgamP4_UNKN
AGAP004275,0.310838485023529,0.019922724418509,0.097488139693912,AgamP4_2R
AGAP012240,0.311391977123164,0.019934184905877,0.097496286176014,AgamP4_3L
AGAP000394,0.363965506221313,0.019969604571719,0.097621549264398,AgamP4_X
AGAP004264,0.284683041334172,0.019989663409402,0.097671634714666,AgamP4_2R
AGAP009603,-0.435522999115787,0.020103324314614,0.098178796321566,AgamP4_3R
AGAP002865,-2.14202801219255,0.020116530326598,0.098195108553521,AgamP4_2R
AGAP005375,0.284816815424185,0.020170345676757,0.098409534569002,AgamP4_2L
AGAP001555,0.421550379976051,0.020194169568378,0.098441060203971,AgamP4_2R
AGAP003898,0.991202012861438,0.02019658845941,0.098441060203971,AgamP4_2R
AGAP028189,3.62702901002625,0.020247931008352,0.098643004075444,AgamP4_3R
AGAP001866,-0.276410534508545,0.020297817977608,0.098837662588615,AgamP4_2R
AGAP012503,-0.398415212421498,0.020325239022254,0.098922789236427,AgamP4_UNKN
AGAP011308,0.370908008784118,0.02036440845456,0.099047745035249,AgamP4_3L
AGAP010802,0.394355571554282,0.020370816245067,0.099047745035249,AgamP4_3L
AGAP012018,0.43822528494149,0.020384117681264,0.099064025039853,AgamP4_3L
AGAP007085,0.28436322729909,0.020441674885921,0.099295261171095,AgamP4_2L
AGAP013272,0.942204019383228,0.02047144580739,0.099352379270375,AgamP4_2R
AGAP009347,0.290226159481966,0.02047339795876,0.099352379270375,AgamP4_3R
AGAP001179,0.270615309591155,0.020506139473776,0.099448767634209,AgamP4_2R
AGAP002935,0.243752092902241,0.020513244243246,0.099448767634209,AgamP4_2R
AGAP029045,0.939035515982773,0.020559910013861,0.099626477296959,AgamP4_2R
AGAP000274,-0.92816318708823,0.020605901711849,0.099757210544905,AgamP4_X
AGAP008417,0.49401296943131,0.020606935082922,0.099757210544905,AgamP4_3R
AGAP007619,-0.165845008648667,0.02065763041852,0.099950520739497,AgamP4_2L
AGAP013252,-1.61639610333748,0.020666951841845,0.099950520739497,AgamP4_2R
AGAP002405,0.398545090683477,0.020814471839132,0.100615074412279,AgamP4_2R
AGAP005926,0.297654513140279,0.020829481702569,0.100630757895853,AgamP4_2L
AGAP007396,-0.377732844319623,0.020840754058532,0.100630757895853,AgamP4_2L
AGAP002643,0.832389241285507,0.020853798831551,0.100630757895853,AgamP4_2R
AGAP012743,0.481817974088215,0.020858158699804,0.100630757895853,AgamP4_UNKN
AGAP001916,0.808626861363534,0.02103872936968,0.101452748748269,AgamP4_2R
AGAP000162,-0.389548443604477,0.021066838904357,0.101539102961293,AgamP4_X
AGAP004241,0.403265299235286,0.02107887273146,0.101547928507368,AgamP4_2R
AGAP010716,0.259897771473,0.021106887985665,0.101586286907547,AgamP4_3L
AGAP000241,-0.515874339050754,0.021110314514848,0.101586286907547,AgamP4_X
AGAP010111,-0.887915161279315,0.021117454798726,0.101586286907547,AgamP4_3R
AGAP010162,-0.280537465818975,0.021139301125566,0.101638792335431,AgamP4_3R
AGAP003405,-0.277705144102975,0.021155198153047,0.101638792335431,AgamP4_2R
AGAP003067,0.552521400301317,0.021159005095852,0.101638792335431,AgamP4_2R
AGAP012174,0.300051575368761,0.021203905348755,0.101805340056034,AgamP4_3L
AGAP004391,-0.22185007374873,0.021244284896834,0.101950032583504,AgamP4_2R
AGAP028559,-0.495911962044902,0.02125813400763,0.101967329049608,AgamP4_3R
AGAP007492,0.23939209532488,0.021321197542881,0.10222055835467,AgamP4_2L
AGAP029293,-0.711591726375162,0.021342988455766,0.102275765094001,AgamP4_3L
AGAP003028,0.252200514006416,0.021353601475414,0.10227737992531,AgamP4_2R
AGAP009931,0.280769268783382,0.021409864201045,0.102497536504568,AgamP4_3R
AGAP005635,-0.364392852127299,0.021439649885619,0.102590786207483,AgamP4_2L
AGAP012032,3.91582258009849,0.02145652254566,1,AgamP4_3L
AGAP009968,0.428921910365562,0.021456859931623,0.102623799567246,AgamP4_3R
AGAP010960,0.364587469049386,0.021470884170422,0.102641551464078,AgamP4_3L
AGAP009089,-1.38935140238016,0.021507864944922,0.102758139281913,AgamP4_3R
AGAP028375,-2.28098368223712,0.021515921055311,0.102758139281913,AgamP4_Mt
AGAP008190,-0.424454913998664,0.021576243416214,0.102996810897638,AgamP4_3R
AGAP006456,-0.238184070165188,0.021602161091075,0.103071097478171,AgamP4_2L
AGAP005510,-0.435624342027869,0.021631161904644,0.103121448415406,AgamP4_2L
AGAP011119,1.31850254829528,0.021633435576346,0.103121448415406,AgamP4_3L
AGAP003134,-0.288967140860102,0.021711735945852,0.103445144982799,AgamP4_2R
AGAP011247,-0.225476716030247,0.021853296624127,0.104069790095662,AgamP4_3L
AGAP003745,0.384075742707325,0.021869874156779,0.104098927538223,AgamP4_2R
AGAP002715,-0.249368347865288,0.021927927771475,0.104325365731116,AgamP4_2R
AGAP010604,-3.93835028427705,0.021944151853451,0.10435267243067,AgamP4_3L
AGAP004508,-0.293934786910566,0.021975089303201,0.104449887218129,AgamP4_2R
AGAP003976,0.423165280145547,0.022018083373223,0.104563640196022,AgamP4_2R
AGAP005843,0.331726015219229,0.022020033140848,0.104563640196022,AgamP4_2L
AGAP009485,0.483051210893074,0.02215024729705,0.105131812755147,AgamP4_3R
AGAP028566,0.271350471176976,0.022170387323074,0.105177247391112,AgamP4_3R
AGAP003697,-1.01984877023282,0.022213638068311,0.105332224723155,AgamP4_2R
AGAP009013,-0.566828016132807,0.022264977221639,0.105525389660465,AgamP4_3R
AGAP005524,0.377752248464146,0.022294754331774,0.105616225542193,AgamP4_2L
AGAP011106,-0.73700178347805,0.022354376016738,0.105848289483629,AgamP4_3L
AGAP013280,0.40264575330063,0.022420095822549,0.106108993686081,AgamP4_2L
AGAP000611,-5.07207974076834,0.022432667803147,0.106118033576388,AgamP4_X
AGAP005883,0.321757123976048,0.022490184627621,0.106339576056393,AgamP4_2L
AGAP028639,-0.563344130525331,0.022523793812363,0.106447920139816,AgamP4_3L
AGAP012192,0.63890995403697,0.022581545188894,0.106655659116621,AgamP4_3L
AGAP000763,-0.218464725509922,0.022597849859126,0.106655659116621,AgamP4_X
AGAP007254,0.383613124803746,0.022601338294629,0.106655659116621,AgamP4_2L
AGAP013341,-0.351468408057198,0.022621287738567,0.106655659116621,AgamP4_X
AGAP009160,-0.813231562634644,0.022621329890002,0.106655659116621,AgamP4_3R
