gene_id,log2foldchange,pvalue,padjust,gene_chr
AGAP009738,0.392237813441556,0.016773643315263,0.094141584364394,AgamP4_3R
AGAP007124,-0.973251005743714,0.016795291952927,0.094208186836714,AgamP4_2L
AGAP009771,-0.712717177701873,0.016837189253244,0.094291342273964,AgamP4_3R
AGAP000934,0.482631079013673,0.016839287037162,0.094291342273964,AgamP4_X
AGAP010611,-0.42632622184527,0.016839487977491,0.094291342273964,AgamP4_3L
AGAP008131,0.569846809591531,0.016867689587843,0.09438651498893,AgamP4_3R
AGAP009982,-0.467847918578389,0.016876085433593,0.09438651498893,AgamP4_3R
AGAP011453,0.384293362315921,0.01688774286313,0.094396895829834,AgamP4_3L
AGAP009432,-0.481093354562321,0.016898670110886,0.094403185520851,AgamP4_3R
AGAP009312,-1.44616964420082,0.016953346766121,0.094653729104066,AgamP4_3R
AGAP010256,2.76398035422655,0.017006527819402,0.094895636980684,AgamP4_3R
AGAP004080,0.530860006993456,0.017030499492874,0.094974372099519,AgamP4_2R
AGAP006625,0.368584068616209,0.017047829813315,0.094985229402208,AgamP4_2L
AGAP002917,0.377613944752466,0.017052171284022,0.094985229402208,AgamP4_2R
AGAP011119,0.884255476216772,0.017119616366201,0.095305794926523,AgamP4_3L
AGAP000248,0.251317937014456,0.017137150082856,0.095348291419981,AgamP4_X
AGAP008940,0.325955492840972,0.017151023974382,0.095370387931452,AgamP4_3R
AGAP004000,-0.293249854124075,0.017180904849014,0.095432338180328,AgamP4_2R
AGAP028526,-0.435669880137387,0.017181982598348,0.095432338180328,AgamP4_3L
AGAP007731,-0.375533594853751,0.017212314446006,0.095545706299416,AgamP4_3R
AGAP004806,-0.245706698086721,0.017260729591298,0.095759266528683,AgamP4_2L
AGAP007999,0.546507780361845,0.01731806108879,0.096022018621838,AgamP4_3R
AGAP008814,-0.327837328846662,0.017402973485894,0.096424731395403,AgamP4_3R
AGAP010598,0.317897992234508,0.01742069225017,0.096424731395403,AgamP4_3L
AGAP001590,-0.566837380355989,0.017420750963409,0.096424731395403,AgamP4_2R
AGAP001420,0.214384011480467,0.017439518047985,0.096424731395403,AgamP4_2R
AGAP008959,-3.6821444252673,0.017441779039043,0.096424731395403,AgamP4_3R
AGAP003342,-1.98134644066358,0.017450763868984,0.096424731395403,AgamP4_2R
AGAP000707,-0.343649813760992,0.017520617232497,0.09675519757235,AgamP4_X
AGAP006795,-0.488029151877282,0.017558672875039,0.096909787082811,AgamP4_2L
AGAP001306,0.378441643846589,0.017607119830234,0.09712151837628,AgamP4_2R
AGAP008696,-3.31477127902149,0.017643527157405,0.09726663426043,AgamP4_3R
AGAP003182,0.325448555652916,0.017710113987585,0.097577864882396,AgamP4_2R
AGAP005147,-0.604257994270142,0.0177611629422,0.097803179128831,AgamP4_2L
AGAP002076,0.26116638097182,0.017773701985529,0.097816299327217,AgamP4_2R
AGAP008990,-1.10704810472715,0.017785144336075,0.097823372416185,AgamP4_3R
AGAP000869,-0.268234078595285,0.017802651053248,0.097863774140316,AgamP4_X
AGAP002400,0.331212358696276,0.017813798900989,0.097869194076113,AgamP4_2R
AGAP007781,-0.367615933462611,0.017826106267983,0.09787382145992,AgamP4_3R
AGAP008626,-0.703578251271681,0.01783496590823,0.09787382145992,AgamP4_3R
AGAP005105,-0.436885016866908,0.017886345902999,0.098099884619466,AgamP4_2L
AGAP003538,-0.225735125906009,0.01795007186069,0.098393364877805,AgamP4_2R
AGAP002713,0.33075519811417,0.017971030653485,0.098452216281978,AgamP4_2R
AGAP006517,0.300654605512718,0.018035254600227,0.098747889172701,AgamP4_2L
AGAP001941,0.640096682556645,0.018063393332869,0.098842977892157,AgamP4_2R
AGAP012461,-0.230741822640683,0.018075838051671,0.098842977892157,AgamP4_UNKN
AGAP005630,0.224795414490593,0.01809345482198,0.098842977892157,AgamP4_2L
AGAP012500,-0.373799103683302,0.018093673556627,0.098842977892157,AgamP4_UNKN
AGAP006015,-0.398817004868663,0.018157639961472,0.099136185073092,AgamP4_2L
AGAP001826,0.734439558944972,0.018171489900413,0.099155591632227,AgamP4_2R
AGAP010133,-0.347861623100951,0.018302894765238,0.099816069922994,AgamP4_3R
AGAP005532,-0.37325755189667,0.01831533856617,0.09982740562014,AgamP4_2L
AGAP013014,0.275784124218593,0.018332127999694,0.099862400885212,AgamP4_2R
AGAP001583,0.387992407412014,0.018350112702446,0.099903864012018,AgamP4_2R
AGAP010406,-1.53080523505555,0.018418093549075,0.100217321452621,AgamP4_3L
AGAP005009,0.773895826263833,0.018564075464045,0.100954608014801,AgamP4_2L
AGAP002465,-0.399986031816957,0.01860864414451,0.101097719682469,AgamP4_2R
AGAP007534,0.341378136256097,0.018616257259222,0.101097719682469,AgamP4_2L
AGAP029795,-3.33908292077494,0.018621882952622,0.101097719682469,AgamP4_2L
AGAP006099,0.303823266494457,0.018647752735295,0.101181130475283,AgamP4_2L
AGAP005432,0.394354969453168,0.018689704849819,0.101351659576919,AgamP4_2L
AGAP029759,0.282579572376406,0.018759660002769,0.10164939347371,AgamP4_3L
AGAP000598,0.452397982669824,0.018765717121406,0.10164939347371,AgamP4_X
AGAP006782,0.244630932821362,0.018804117540072,0.101800143917049,AgamP4_2L
AGAP004466,-0.242931094225574,0.018849503905001,0.101937972152791,AgamP4_2R
AGAP028617,-0.322348815608166,0.018858282291228,0.101937972152791,AgamP4_3L
AGAP000513,0.383058526170463,0.018861329703694,0.101937972152791,AgamP4_X
AGAP009958,-0.357586493653468,0.01892678584092,0.102226317418587,AgamP4_3R
AGAP003195,4.55867995785182,0.018944152285684,1,AgamP4_2R
AGAP008315,0.379327413310768,0.01895288059076,0.102226317418587,AgamP4_3R
AGAP008184,0.245276826212091,0.018953891426865,0.102226317418587,AgamP4_3R
AGAP002016,-0.419840829866786,0.018957138709334,0.102226317418587,AgamP4_2R
AGAP009889,-0.666076564026725,0.019049614812711,0.102667509939128,AgamP4_3R
AGAP001513,-0.518206256578819,0.019126243744473,0.103022848715337,AgamP4_2R
AGAP003691,-2.59248836846952,0.019146799201173,0.103075921244549,AgamP4_2R
AGAP011727,0.279732105499599,0.01916609647921,0.103110613235608,AgamP4_3L
AGAP008046,-0.171846767086266,0.019174655622986,0.103110613235608,AgamP4_3R
AGAP002227,-0.242545490744723,0.019260362903219,0.10351370263443,AgamP4_2R
AGAP000009,-0.288681562699956,0.019280405012432,0.103563625585463,AgamP4_X
AGAP009826,-0.31816305113897,0.01932957559432,0.103769867641525,AgamP4_3R
AGAP000296,0.487589796135847,0.019400729272802,0.104093829318305,AgamP4_X
AGAP007612,-0.339040587197741,0.019434796237392,0.104218553765214,AgamP4_2L
AGAP011248,0.510268940684534,0.01950428802938,0.104526991632841,AgamP4_3L
AGAP011897,-2.80665286371231,0.019519296716529,0.104526991632841,AgamP4_3L
AGAP013290,1.43756063382275,0.01952487363176,0.104526991632841,AgamP4_2R
AGAP001007,0.261313482629609,0.019547631032995,0.104590685821542,AgamP4_X
AGAP011478,0.68031439792396,0.019583483329753,0.104629642533779,AgamP4_3L
AGAP000735,0.569723964367647,0.019587734783078,0.104629642533779,AgamP4_X
AGAP005543,-0.301195847576866,0.019588646118991,0.104629642533779,AgamP4_2L
AGAP009988,0.470918756050959,0.019604009002856,0.104629642533779,AgamP4_3R
AGAP029500,-0.554437728876031,0.01961972248689,0.104629642533779,AgamP4_3R
AGAP000339,0.366229932841622,0.019624049783156,0.104629642533779,AgamP4_X
AGAP012378,-1.77336758555645,0.019630958785021,0.104629642533779,AgamP4_3L
AGAP010595,0.242544245201416,0.019663077919329,0.104742866947486,AgamP4_3L
AGAP009537,0.531087716059963,0.019799016997884,0.105408696908026,AgamP4_3R
AGAP005560,-0.351672952494262,0.019822664487508,0.105476288220548,AgamP4_2L
AGAP006783,0.418599349340794,0.019841649452791,0.105483553458307,AgamP4_2L
AGAP000228,-0.856716930724096,0.019849298050242,0.105483553458307,AgamP4_X
AGAP029459,-0.188357788727528,0.019856887386555,0.105483553458307,AgamP4_3R
AGAP001889,-0.375605789494359,0.019871541206551,0.105503204719014,AgamP4_2R
AGAP011522,0.454729027319442,0.019889650122353,0.105521748597889,AgamP4_3L
AGAP000576,0.307075817681197,0.019943180980032,0.105521748597889,AgamP4_X
AGAP010242,-0.834931494272341,0.019946117347459,0.105521748597889,AgamP4_3R
AGAP000834,0.907827475966619,0.019954512458553,0.105521748597889,AgamP4_X
AGAP007847,-0.373911935885574,0.019957134144352,0.105521748597889,AgamP4_3R
AGAP002564,0.34522357622063,0.019961101644321,0.105521748597889,AgamP4_2R
AGAP008842,0.665605240023109,0.01998138748204,0.105521748597889,AgamP4_3R
AGAP008311,-1.53950632953869,0.019982479721595,0.105521748597889,AgamP4_3R
AGAP028164,-0.403206705447874,0.01998873269159,0.105521748597889,AgamP4_3R
AGAP028676,-0.884064478691813,0.019993739972115,0.105521748597889,AgamP4_3L
AGAP029495,0.415400331474582,0.019995555102393,0.105521748597889,AgamP4_3L
AGAP013228,0.362982041492355,0.020026753804911,0.105525756193528,AgamP4_2L
AGAP003474,1.1304950539433,0.020028214381734,0.105525756193528,AgamP4_2R
AGAP010675,-0.674620830809654,0.020029185164756,0.105525756193528,AgamP4_3L
AGAP007827,0.266559475517963,0.02010945504277,0.105890738937626,AgamP4_3R
AGAP011076,-0.239222445791157,0.020120660973436,0.10589185018315,AgamP4_3L
AGAP006478,0.543062797051243,0.020258759022593,0.106534713147754,AgamP4_2L
AGAP009387,-1.07003361326402,0.020264935571248,0.106534713147754,AgamP4_3R
AGAP000553,-2.32481796327019,0.020279452263076,0.106552866746143,AgamP4_X
AGAP008576,0.299977261601256,0.020292410846933,0.10656281835704,AgamP4_3R
AGAP029641,1.17175855612522,0.020342268728066,0.106766425133519,AgamP4_3R
AGAP011227,2.19971388887766,0.020382964595187,0.106921749464187,AgamP4_3L
AGAP012626,0.946792769623007,0.020563353261984,0.107809284303847,AgamP4_UNKN
AGAP013272,0.867236656683939,0.02066493752706,0.108282923461976,AgamP4_2R
AGAP005300,-0.279935890176799,0.020683691651153,0.108322258995247,AgamP4_2L
AGAP003695,-0.341162937401696,0.02075149948316,0.108618310609955,AgamP4_2R
AGAP006025,-0.716037095077553,0.020848838873188,0.109048952832993,AgamP4_2L
AGAP012597,-0.834658390689311,0.0208564189719,0.109048952832993,AgamP4_UNKN
AGAP000806,0.79896828676848,0.020868927540796,0.109055149834729,AgamP4_X
AGAP003894,-0.502217661084576,0.020912440459656,0.109186176401662,AgamP4_2R
AGAP009467,1.24896434553784,0.020922165034759,0.109186176401662,AgamP4_3R
AGAP000425,-0.235277616529198,0.020928011799135,0.109186176401662,AgamP4_X
AGAP000326,0.610261537918648,0.021005862047105,0.109503297730664,AgamP4_X
AGAP004238,0.572153171607373,0.021013649610727,0.109503297730664,AgamP4_2R
AGAP008946,0.454008528925821,0.021022904942789,0.109503297730664,AgamP4_3R
AGAP001670,0.513730947752746,0.021107633919339,0.109885201230895,AgamP4_2R
AGAP003263,0.596390878595674,0.021217626120003,0.110398140011752,AgamP4_2R
AGAP029441,-3.16399416843513,0.021260488821475,0.110525868841306,AgamP4_X
AGAP007008,4.98342404159161,0.021265126670433,0.110525868841306,AgamP4_2L
AGAP003369,-0.25647486038385,0.021289718946094,0.110558144269388,AgamP4_2R
AGAP000622,0.364365716413143,0.021294295256953,0.110558144269388,AgamP4_X
AGAP008207,0.846400618407622,0.02134822356995,0.11076489799881,AgamP4_3R
AGAP007869,0.560170705646797,0.021359705467094,0.11076489799881,AgamP4_3R
AGAP003793,-0.553265309119693,0.021368620131013,0.11076489799881,AgamP4_2R
AGAP011687,-0.262124631971199,0.021417332053957,0.110957678865874,AgamP4_3L
AGAP011564,-1.37356263523024,0.021451825717713,0.111076630907147,AgamP4_3L
AGAP009929,-0.498251356373676,0.021558413338846,0.111568553931449,AgamP4_3R
AGAP012030,0.718444809269559,0.021609523599736,0.111746494771031,AgamP4_3L
AGAP008550,0.992325897075223,0.021616002466871,0.111746494771031,AgamP4_3R
AGAP028671,-0.708189192406711,0.021639735423784,0.111809169456257,AgamP4_3L
AGAP001888,0.381277981750065,0.021654965011799,0.111827864894712,AgamP4_2R
AGAP007143,0.345821538462704,0.021682326368439,0.111909156084907,AgamP4_2L
AGAP008106,0.395843685389741,0.021732101868512,0.112105984518287,AgamP4_3R
AGAP005173,-0.30988983586836,0.021743812957179,0.11210635042323,AgamP4_2L
AGAP000880,-0.344983994993305,0.021768587049259,0.112174029893746,AgamP4_X
AGAP002617,0.346675600993776,0.021789168986101,0.112220046259431,AgamP4_2R
AGAP011842,0.460627916725872,0.021867037580283,0.112560897346715,AgamP4_3L
AGAP006613,0.307949220495768,0.02188486018441,0.112592461771395,AgamP4_2L
AGAP006282,-0.986061004249258,0.021955047006226,0.112893250249312,AgamP4_2L
AGAP011051,0.767822391202341,0.022004653696296,0.113087950773228,AgamP4_3L
AGAP000718,0.722871183891766,0.022023820347023,0.11312608733983,AgamP4_X
AGAP010094,-3.85203308948632,0.022105481068725,1,AgamP4_3R
AGAP008635,-0.295149335390709,0.022138229905293,0.113635690645585,AgamP4_3R
AGAP006357,0.337589584771168,0.022146629772792,0.113635690645585,AgamP4_2L
AGAP001514,0.396410130955558,0.022192521113144,0.1138105276042,AgamP4_2R
AGAP029788,-1.08978977393761,0.022250199806383,0.114045595707968,AgamP4_3L
AGAP007290,-1.46654625928478,0.022312703287223,0.114305130510234,AgamP4_2L
AGAP029312,-3.9549684729798,0.022374879403726,1,AgamP4_3L
AGAP028141,-0.291762198139523,0.022408785008416,0.114736314947396,AgamP4_3R
AGAP001421,0.449988881205645,0.022474929372897,0.115013838889676,AgamP4_2R
AGAP004823,-0.270981238151307,0.022489176029812,0.115025626310735,AgamP4_2L
AGAP000535,-0.451441530382253,0.022542895623742,0.115239186705021,AgamP4_X
AGAP005986,2.5817962051935,0.022581152779805,0.115307201246048,AgamP4_2L
AGAP001473,0.579368513496414,0.022584288606047,0.115307201246048,AgamP4_2R
AGAP007711,0.619154356337741,0.022592118030453,0.115307201246048,AgamP4_2L
AGAP007253,-0.610494638046833,0.022652920616357,0.115556291555157,AgamP4_2L
AGAP007025,1.49483833345259,0.022736547062717,0.115921484786145,AgamP4_2L
AGAP007903,1.47347588160651,0.022799004350997,0.116117004011523,AgamP4_3R
AGAP006366,0.32650544174286,0.022799008886491,0.116117004011523,AgamP4_2L
AGAP000886,0.397031596041228,0.022813263103103,0.116128190774833,AgamP4_X
AGAP009808,-0.401677921093563,0.022843819573608,0.116222306557539,AgamP4_3R
AGAP011688,0.346279271535783,0.022953996708216,0.1167211944545,AgamP4_3L
AGAP009283,-1.01053846517975,0.022973832498869,0.11676041202987,AgamP4_3R
AGAP029328,-3.64729106758371,0.022976875635374,1,AgamP4_3L
AGAP000662,-0.362641638101621,0.023004986267837,0.116770841486607,AgamP4_X
AGAP009436,0.373666623971853,0.023013095396584,0.116770841486607,AgamP4_3R
AGAP005026,-1.75853103043836,0.023015677762201,0.116770841486607,AgamP4_2L
AGAP007927,-0.196584446631288,0.023029295576395,0.116770841486607,AgamP4_3R
AGAP003108,-0.405600821552809,0.023036506990401,0.116770841486607,AgamP4_2R
AGAP006526,0.368126514564169,0.023066665459066,0.116862206752376,AgamP4_2L
AGAP009083,-0.539412160079799,0.023093008130644,0.116866627753259,AgamP4_3R
AGAP000129,0.95597406915198,0.023101548350844,0.116866627753259,AgamP4_X
AGAP007366,-0.344088458827662,0.02310394136042,0.116866627753259,AgamP4_2L
AGAP007164,-1.61652116585314,0.02320217450078,0.117240594907741,AgamP4_2L
AGAP008266,-0.368509096372898,0.02320221928088,0.117240594907741,AgamP4_3R
AGAP002969,0.371285061815143,0.023223951175174,0.117288869306817,AgamP4_2R
AGAP003751,-1.16209884665405,0.023255028839582,0.117384267690781,AgamP4_2R
AGAP002337,0.569216255332161,0.023288095191187,0.117489599154702,AgamP4_2R
AGAP004401,-0.389745334215693,0.023332218804024,0.117650575550552,AgamP4_2R
AGAP006398,0.500800876077069,0.023372806546551,0.117793563500696,AgamP4_2L
AGAP008061,1.02124653364005,0.023419243560752,0.117965865446444,AgamP4_3R
AGAP004686,-0.279855303318699,0.023446453259063,0.118041187317319,AgamP4_2L
AGAP005525,-0.738605786782768,0.023470758350761,0.118101814877837,AgamP4_2L
AGAP006417,2.05682278450603,0.023548114960732,0.118391247091451,AgamP4_2L
AGAP029058,-0.43332565682126,0.02356170865859,0.118391247091451,AgamP4_2L
AGAP006201,0.990754392670227,0.023565156336238,0.118391247091451,AgamP4_2L
AGAP001267,0.274973490204893,0.023602584974406,0.118517463966896,AgamP4_2R
AGAP003903,0.302146497091238,0.023737495743984,0.119132788697398,AgamP4_2R
AGAP001707,-0.857578044510185,0.023822260517643,0.119377360328417,AgamP4_2R
AGAP005559,0.238056603806216,0.023837805132125,0.119377360328417,AgamP4_2L
AGAP004769,-0.260230627082842,0.023852714019914,0.119377360328417,AgamP4_2L
AGAP011136,-0.411813075790391,0.023885077238016,0.119377360328417,AgamP4_3L
AGAP011250,2.43862396773307,0.023890680085844,0.119377360328417,AgamP4_3L
AGAP003544,-1.69903846961956,0.023893868453867,0.119377360328417,AgamP4_2R
AGAP008724,0.173294396731533,0.023896363148908,0.119377360328417,AgamP4_3R
AGAP009159,1.0193412723421,0.023899720242846,0.119377360328417,AgamP4_3R
AGAP011806,1.24662736542885,0.023908442320872,0.119377360328417,AgamP4_3L
AGAP007532,-0.237265957388755,0.02391017838994,0.119377360328417,AgamP4_2L
AGAP007855,-2.28070248300902,0.023958225111891,0.11955526738478,AgamP4_3R
AGAP007730,0.628929112380147,0.023987620937813,0.119639967504958,AgamP4_2L
AGAP010545,0.789951999599098,0.024012464726296,0.119701888084348,AgamP4_3L
AGAP006349,0.696810740729752,0.024069739644056,0.119925329804401,AgamP4_2L
AGAP008327,0.510172470938539,0.024110050063186,0.120064060061293,AgamP4_3R
AGAP004582,4.02859228557811,0.024112655250602,1,AgamP4_2R
AGAP001873,-0.390597531551928,0.024153438792779,0.120072063987325,AgamP4_2R
AGAP006630,0.312490251966265,0.024166402008484,0.120072063987325,AgamP4_2L
AGAP012090,-0.219183502599932,0.024168867841625,0.120072063987325,AgamP4_3L
AGAP007257,-0.762541686189474,0.024174999858822,0.120072063987325,AgamP4_2L
AGAP007456,0.8654564214502,0.024184259643875,0.120072063987325,AgamP4_2L
AGAP001426,0.633101316476153,0.024186460817715,0.120072063987325,AgamP4_2R
AGAP007983,-0.27671452049052,0.024206431659275,0.120109295883809,AgamP4_3R
AGAP008924,1.40892727101686,0.024231136046016,0.120169964603079,AgamP4_3R
AGAP006127,-0.45145607819442,0.02425136618246,0.120208393053667,AgamP4_2L
AGAP005985,1.40963092757958,0.024280847783917,0.120292615744291,AgamP4_2L
AGAP011694,-3.041897151361,0.024350805731977,0.120577177380292,AgamP4_3L
AGAP012167,0.394169173662087,0.024430692942392,0.120844179355834,AgamP4_3L
AGAP011944,0.212271948280044,0.024436898655502,0.120844179355834,AgamP4_3L
AGAP000131,-1.38254221798604,0.024442369575866,0.120844179355834,AgamP4_X
AGAP009846,-0.49887930718547,0.0244957219186,0.121045817238601,AgamP4_3R
AGAP012333,-0.488460873402128,0.024524935368677,0.121128026941401,AgamP4_3L
AGAP007683,0.281419565424695,0.02455216720949,0.121154820452324,AgamP4_2L
AGAP010883,-0.587942590938026,0.024555519626512,0.121154820452324,AgamP4_3L
AGAP008013,0.784239865539473,0.024614719902844,0.121384724723139,AgamP4_3R
AGAP007959,-3.09588618186421,0.024675079795724,0.121597948195938,AgamP4_3R
AGAP002175,0.288917645262614,0.024683209295303,0.121597948195938,AgamP4_2R
AGAP007064,0.360324157148464,0.02470287537914,0.121632613893917,AgamP4_2L
AGAP012606,1.77995458118118,0.024724267307655,0.121675737577937,AgamP4_UNKN
AGAP007381,0.322311511681075,0.024747222387849,0.121726506035429,AgamP4_2L
AGAP013733,-0.24818866718673,0.024801899680845,0.12193317806341,AgamP4_3R
AGAP000852,0.22186903409267,0.024890056552423,0.122261645668651,AgamP4_X
AGAP027982,-0.906981927636974,0.024894101044152,0.122261645668651,AgamP4_3L
AGAP007411,-3.10965514139272,0.024951251795674,0.122479870562761,AgamP4_2L
AGAP004962,-2.45278846373401,0.024980534441339,0.122561144780713,AgamP4_2L
AGAP001132,-0.509824498991134,0.025014423326988,0.122664924166098,AgamP4_2R
AGAP006921,-2.1199848206114,0.02507826999526,0.12287567180444,AgamP4_2L
AGAP002544,1.24135082996341,0.025082916703097,0.12287567180444,AgamP4_2R
AGAP006662,-0.420131288796354,0.025132621101845,0.12305657032632,AgamP4_2L
AGAP004624,-0.280246196646797,0.025156347381553,0.12311015326816,AgamP4_2R
AGAP006241,-3.07064897324759,0.025169176226847,0.123110378994803,AgamP4_2L
AGAP008645,0.739651608055737,0.025296761494595,0.123671629418499,AgamP4_3R
AGAP003878,0.724684753249735,0.025340946833815,0.12382478891754,AgamP4_2R
AGAP009688,-0.45314497747493,0.025398713860083,0.123959668615456,AgamP4_3R
AGAP010436,-0.150443768790514,0.025408649999762,0.123959668615456,AgamP4_3L
AGAP028375,-2.16473013629389,0.025418814201103,0.123959668615456,AgamP4_Mt
AGAP012523,-0.222461947056705,0.025420033798726,0.123959668615456,AgamP4_UNKN
AGAP003559,0.294441264039721,0.025440690784023,0.123997617885083,AgamP4_2R
AGAP010365,-0.698282508960093,0.025470192699443,0.124048688460775,AgamP4_3L
AGAP010789,-3.21089018071952,0.025486140536569,0.124048688460775,AgamP4_3L
AGAP009322,0.256287432614056,0.025495151010997,0.124048688460775,AgamP4_3R
AGAP029411,-3.61716699288514,0.025502689559997,0.124048688460775,AgamP4_3R
AGAP001398,-0.411981440348695,0.025538957692481,0.124121465087052,AgamP4_2R
AGAP029287,4.50209275602833,0.025543426830291,0.124121465087052,AgamP4_3L
AGAP011188,-0.585271227589761,0.02558429114623,0.124257341416714,AgamP4_3L
AGAP009939,-0.232638411357103,0.025680944958238,0.124663901659671,AgamP4_3R
AGAP028825,1.76656552972937,0.025731153108914,0.124790887994908,AgamP4_UNKN
AGAP008770,0.506618503139678,0.025733018747574,0.124790887994908,AgamP4_3R
AGAP006453,-1.11067779143611,0.025769281607296,0.124884687961439,AgamP4_2L
AGAP011615,-0.697091109523605,0.025778295054235,0.124884687961439,AgamP4_3L
AGAP028196,-0.381344895120384,0.025890942460233,0.1253673538635,AgamP4_3R
AGAP010110,-0.821961924175133,0.025924600864714,0.125467251722641,AgamP4_3R
AGAP029291,-1.03514595588846,0.026015238500415,0.125842673027372,AgamP4_3L
AGAP006101,-0.221395513055039,0.026064498793554,0.125979469717178,AgamP4_2L
AGAP005135,-0.456919564158033,0.026075851753139,0.125979469717178,AgamP4_2L
AGAP004606,0.31611358653257,0.026082760109652,0.125979469717178,AgamP4_2R
AGAP003187,-0.962293143177828,0.026106944426834,0.126033073571346,AgamP4_2R
AGAP005567,0.264186741096012,0.026208124569705,0.126376223483711,AgamP4_2L
AGAP028199,-0.842384437364839,0.026217898364482,0.126376223483711,AgamP4_3R
AGAP007453,0.926352058786291,0.026228959379311,0.126376223483711,AgamP4_2L
AGAP002913,0.311024816639752,0.026230513004251,0.126376223483711,AgamP4_2R
AGAP000033,-0.778981975235205,0.026275971266296,0.126531939632847,AgamP4_X
AGAP007255,0.503234580163248,0.026316703031874,0.126664751074454,AgamP4_2L
AGAP013139,-0.588971662108215,0.026371639381644,0.126865763678628,AgamP4_2R
AGAP007883,-0.479085173525871,0.026393538255715,0.126907721887566,AgamP4_3R
AGAP008633,0.239191895963625,0.026580789823824,0.12774430478705,AgamP4_3R
AGAP028520,-0.816807077169367,0.026612422539791,0.127811836023188,AgamP4_3L
AGAP012192,-0.972000621368075,0.026621383351938,0.127811836023188,AgamP4_3L
AGAP004242,0.628250045679666,0.026649819565927,0.127884609984774,AgamP4_2R
AGAP008629,0.542845389881168,0.026764879661211,0.128341005228224,AgamP4_3R
AGAP028655,-3.28482230204983,0.026771579223705,0.128341005228224,AgamP4_X
AGAP008027,-0.283120257490693,0.026794533075046,0.128387138331229,AgamP4_3R
AGAP012032,1.59337197360824,0.026854161378562,0.128608865358988,AgamP4_3L
AGAP028575,0.952984161111066,0.0268830137415,0.128683054346118,AgamP4_UNKN
AGAP009033,0.685645174317504,0.026914502625892,0.128711757823259,AgamP4_3R
AGAP013268,-0.393466870252055,0.026915738786839,0.128711757823259,AgamP4_2R
AGAP003473,1.43994175028433,0.026958308959714,0.128851351658066,AgamP4_2R
AGAP028581,2.17628188485251,0.027005862554185,0.129014614215952,AgamP4_UNKN
AGAP004528,0.355721913327206,0.02708325134154,0.129320175344755,AgamP4_2R
AGAP009094,-0.385159201657763,0.027169990422917,0.129627793863123,AgamP4_3R
AGAP000633,-0.65505569905788,0.027174594103379,0.129627793863123,AgamP4_X
AGAP013218,0.299635231096671,0.027210269706936,0.129733716607673,AgamP4_2R
AGAP002542,4.01781910890931,0.027310495697282,1,AgamP4_2R
AGAP008638,-3.23165694015577,0.027375429756547,0.130456587820537,AgamP4_3R
AGAP007375,-0.224910278482002,0.027411315849711,0.130562998490885,AgamP4_2L
AGAP002058,-0.403624939105283,0.027455396666158,0.130652428379048,AgamP4_2R
AGAP000680,-2.43846505475712,0.027457223033869,0.130652428379048,AgamP4_X
AGAP028105,-3.87384702267641,0.027472119994984,1,AgamP4_3L
AGAP002847,-0.65614863063453,0.027584612601076,0.131133226376904,AgamP4_2R
AGAP007823,-3.00960159203676,0.027585496484229,0.131133226376904,AgamP4_3R
AGAP000550,0.270643723711299,0.027690391744437,0.131566927918438,AgamP4_X
AGAP012721,1.67779730848479,0.027734266407073,0.131695982107952,AgamP4_UNKN
AGAP001464,0.317384585461577,0.027744901640228,0.131695982107952,AgamP4_2R
AGAP004362,0.546596940955622,0.027770318622926,0.131751693919903,AgamP4_2R
AGAP003483,0.448666809448057,0.027815090349666,0.131899131047579,AgamP4_2R
AGAP010679,0.470721603161755,0.02783925386698,0.13194874704374,AgamP4_3L
AGAP004194,0.300841991556816,0.027884557820539,0.132050408746943,AgamP4_2R
AGAP010269,-1.80165224208709,0.027900713288911,0.132050408746943,AgamP4_3R
AGAP000491,0.327478066551365,0.02790183592566,0.132050408746943,AgamP4_X
AGAP002159,0.367757229910919,0.027943021917122,0.132180375286741,AgamP4_2R
AGAP004689,-0.260157668064068,0.027958308169148,0.13218775943891,AgamP4_2L
AGAP029533,-0.437715953204832,0.028111593497033,0.132847280161888,AgamP4_3R
AGAP003566,-0.388884659444029,0.028154149307669,0.132948682449654,AgamP4_2R
AGAP007513,-0.667054285926821,0.028194443539963,0.132948682449654,AgamP4_2L
AGAP006690,-0.4439578355664,0.028194892343346,0.132948682449654,AgamP4_2L
AGAP005111,-0.193753774036935,0.028198462786843,0.132948682449654,AgamP4_2L
AGAP004635,-0.478908301813563,0.028202072292041,0.132948682449654,AgamP4_2R
AGAP006459,-0.272312040201472,0.028238057155277,0.133053193964025,AgamP4_2L
AGAP007169,-0.526511953019301,0.028255346202823,0.133069554659849,AgamP4_2L
AGAP006820,0.202629189916582,0.028276206401309,0.133102709604597,AgamP4_2L
AGAP010443,0.384833997263345,0.028361315911663,0.133385694810682,AgamP4_3L
AGAP003826,0.33234471163811,0.028364022736193,0.133385694810682,AgamP4_2R
AGAP001827,0.502621271324992,0.02841140426706,0.133543306245023,AgamP4_2R
AGAP003095,1.33065173563077,0.028681229642315,0.134745815943966,AgamP4_2R
AGAP010011,-0.31102332138715,0.028798830395224,0.135232343021163,AgamP4_3R
AGAP029325,-3.17603012879224,0.028834427587107,0.135333514664439,AgamP4_3L
AGAP004736,0.417402768391198,0.028857245561934,0.135357404376967,AgamP4_2L
AGAP005353,0.509317198212526,0.028877909131412,0.135357404376967,AgamP4_2L
