gene_id,log2foldchange,pvalue,padjust,gene_chr
AGAP005644,0.758624810551982,0.054033581346288,0.481178766984544,AgamP4_2L
AGAP028855,-2.0657740670439,0.054192437369309,0.482170080909558,AgamP4_UNKN
AGAP006215,0.983902015524384,0.05428921185159,0.482607778975175,AgamP4_2L
AGAP007445,-1.05314627661969,0.054522740412684,0.484259331003374,AgamP4_2L
AGAP005861,0.308275067803964,0.054879163154047,0.486506489946245,AgamP4_2L
AGAP000332,-0.766517791667847,0.054884206028875,0.486506489946245,AgamP4_X
AGAP011789,-0.60809802511183,0.054941910110264,0.486506489946245,AgamP4_3L
AGAP007547,-0.519456433643238,0.055011917854444,0.486506489946245,AgamP4_2L
AGAP001826,-1.57466674722895,0.055015571721221,0.486506489946245,AgamP4_2R
AGAP005372,-0.756236749379633,0.055135610805924,0.486915900720543,AgamP4_2L
AGAP007289,-1.78692713092788,0.055157879318535,0.486915900720543,AgamP4_2L
AGAP001972,0.364559106071131,0.055253623942595,0.487336963173689,AgamP4_2R
AGAP005830,0.625848055876837,0.055397497057056,0.488181418461965,AgamP4_2L
AGAP002573,-0.811766679347774,0.055452543962703,0.488242320671607,AgamP4_2R
AGAP003464,0.561381625784127,0.055521086009869,0.488421834690458,AgamP4_2R
AGAP011838,0.29150881287515,0.055572442237465,0.488449984068121,AgamP4_3L
AGAP006365,0.340538628121651,0.055626634724217,0.488502992214489,AgamP4_2L
AGAP028860,-2.87736229076167,0.055768615608934,0.489326183496036,AgamP4_UNKN
AGAP011765,-0.949573894872868,0.055990525819091,0.490247035314738,AgamP4_3L
AGAP011618,-0.461717107577664,0.056004088250723,0.490247035314738,AgamP4_3L
AGAP012565,-1.35110943862507,0.056170367949159,0.490247035314738,AgamP4_UNKN
AGAP009206,0.625145822361233,0.056230021662251,0.490247035314738,AgamP4_3R
AGAP029740,-1.4274787109432,0.056266605625276,0.490247035314738,AgamP4_3L
AGAP000679,0.537340743578495,0.056292295892383,0.490247035314738,AgamP4_X
AGAP012538,-1.52282784753543,0.056342647672487,0.490247035314738,AgamP4_UNKN
AGAP027999,0.524322781677004,0.05644225384826,0.490247035314738,AgamP4_3L
AGAP013301,-0.312814523299296,0.056483791414848,0.490247035314738,AgamP4_2R
AGAP008371,0.388360788283455,0.05649880019803,0.490247035314738,AgamP4_3R
AGAP028765,-0.748182312114539,0.056520847681154,0.490247035314738,AgamP4_2R
AGAP001042,0.478774164699585,0.056526915470754,0.490247035314738,AgamP4_X
AGAP028497,-0.34097486291992,0.056549606601959,0.490247035314738,AgamP4_3L
AGAP002013,2.62624872271951,0.056580700984454,0.490247035314738,AgamP4_2R
AGAP001627,0.599455917654877,0.056635046677334,0.490247035314738,AgamP4_2R
AGAP001127,-1.25301570027747,0.056646901842539,0.490247035314738,AgamP4_2R
AGAP007312,-0.968775160812731,0.056727229691847,0.490437349436134,AgamP4_2L
AGAP007453,-0.975042519272421,0.056765596789709,0.490437349436134,AgamP4_2L
AGAP008059,-0.495299205522083,0.056923397637499,0.490572311442602,AgamP4_3R
AGAP000285,0.285855233937286,0.057045679206907,0.490572311442602,AgamP4_X
AGAP000218,-2.47559556582317,0.057050753757707,0.490572311442602,AgamP4_X
AGAP011491,-0.488745964613003,0.057068805205258,0.490572311442602,AgamP4_3L
AGAP001871,0.589003692946442,0.057078028947687,0.490572311442602,AgamP4_2R
AGAP010451,0.489075210162168,0.057149262445991,0.490572311442602,AgamP4_3L
AGAP002739,-1.33040998827121,0.057169223868264,0.490572311442602,AgamP4_2R
AGAP002503,-0.862832745169041,0.057184126233728,0.490572311442602,AgamP4_2R
AGAP005238,0.395635754060881,0.057216508373913,0.490572311442602,AgamP4_2L
AGAP004107,0.501099677669223,0.057285244093347,0.490746816586843,AgamP4_2R
AGAP011792,-0.933572059666253,0.057558492860172,0.492391718942857,AgamP4_3L
AGAP008544,-1.23326099989624,0.057582337118332,0.492391718942857,AgamP4_3R
AGAP004380,-0.805756230699477,0.057622889715584,0.492391718942857,AgamP4_2R
AGAP011204,-0.625315296676011,0.057846437248614,0.493035664693889,AgamP4_3L
AGAP005949,-0.815010956467183,0.057852104484592,0.493035664693889,AgamP4_2L
AGAP004171,2.69904934549644,0.057871519850804,0.493035664693889,AgamP4_2R
AGAP007104,-0.531871788776062,0.057935802939348,0.493035664693889,AgamP4_2L
AGAP000154,-0.609758278766553,0.057941290773451,0.493035664693889,AgamP4_X
AGAP004089,0.31630206193663,0.058115899593798,0.494009941195434,AgamP4_2R
AGAP010410,-0.360747212618335,0.058153196272045,0.494009941195434,AgamP4_3L
AGAP029446,0.27641315903472,0.05826402621147,0.494537253441788,AgamP4_2L
AGAP029451,-0.698031974195639,0.058383632713854,0.495138115900188,AgamP4_2R
AGAP011125,0.574498011641532,0.058475016975819,0.495498828058256,AgamP4_3L
AGAP004381,-1.80880638365349,0.058530731576501,0.495556936878501,AgamP4_2R
AGAP012137,0.522802774035992,0.05861700392114,0.495749965821477,AgamP4_3L
AGAP003051,-0.732082187841256,0.058669674562004,0.495749965821477,AgamP4_2R
AGAP001902,-0.340929953898929,0.05880194267162,0.495749965821477,AgamP4_2R
AGAP028435,-0.520065149053445,0.058840055466476,0.495749965821477,AgamP4_2L
AGAP006683,-0.348289286633653,0.058905759875006,0.495749965821477,AgamP4_2L
AGAP028386,-0.644376569073613,0.05891353141089,0.495749965821477,AgamP4_Mt
AGAP028628,0.333230431862173,0.058920508323604,0.495749965821477,AgamP4_3L
AGAP006888,-0.37404077232565,0.058984100757669,0.495749965821477,AgamP4_2L
AGAP002263,-0.606068914358285,0.058993415039586,0.495749965821477,AgamP4_2R
AGAP004802,-1.76572808788903,0.059154381654622,0.496396983947256,AgamP4_2L
AGAP008012,-1.7408275554176,0.059168288828969,0.496396983947256,AgamP4_3R
AGAP000189,-0.900136441622699,0.059248386825935,0.496658171549967,AgamP4_X
AGAP009441,-0.299050490510239,0.059332360148139,0.496808955581219,AgamP4_3R
AGAP008283,-2.84409250645406,0.059364335419939,0.496808955581219,AgamP4_3R
AGAP004195,0.329971464122752,0.059456492263191,0.497169992601438,AgamP4_2R
AGAP010514,0.258337397125665,0.059779480175447,0.499459034118253,AgamP4_3L
AGAP002314,-0.537599057109922,0.059967594930236,0.50061836656575,AgamP4_2R
AGAP013115,-3.39559186025229,0.060537077383244,0.503124760381091,AgamP4_2R
AGAP012763,0.451058939969889,0.060542332092874,0.503124760381091,AgamP4_UNKN
AGAP000043,-1.04824097902483,0.060572523999601,0.503124760381091,AgamP4_X
AGAP006328,-0.40827667025629,0.0606018594117,0.503124760381091,AgamP4_2L
AGAP003229,0.283593187421822,0.060656594069712,0.503124760381091,AgamP4_2R
AGAP010422,1.02109879456879,0.06066620739974,0.503124760381091,AgamP4_3L
AGAP013577,-0.633610449944197,0.060778469457263,0.503124760381091,AgamP4_2R
AGAP009623,0.415968127518624,0.060786360084204,0.503124760381091,AgamP4_3R
AGAP000159,-1.24075717840189,0.060787888377516,0.503124760381091,AgamP4_X
AGAP012811,-2.84190341360961,0.0608085184505,0.503124760381091,AgamP4_UNKN
AGAP003621,-0.442153326737923,0.060813463100386,0.503124760381091,AgamP4_2R
AGAP009831,0.806224807687137,0.06089776957665,0.50323055647527,AgamP4_3R
AGAP028842,-2.36874316773216,0.060925477999767,0.50323055647527,AgamP4_UNKN
AGAP028140,-2.15375067412928,0.061198621783458,0.504679189391891,AgamP4_3R
AGAP007293,0.434467408393386,0.061200374933651,0.504679189391891,AgamP4_2L
AGAP008864,-1.81646511001337,0.061315946446938,0.504889534595421,AgamP4_3R
AGAP008096,-1.08517183633005,0.06134778526363,0.504889534595421,AgamP4_3R
AGAP029271,-1.52928186538128,0.061389087366164,0.504889534595421,AgamP4_3L
AGAP029455,-0.450665399461309,0.061477404421974,0.504889534595421,AgamP4_3R
AGAP004434,-0.363112086254421,0.061485002936257,0.504889534595421,AgamP4_2R
AGAP002397,0.545859557870277,0.061524545475692,0.504889534595421,AgamP4_2R
AGAP007450,-1.02661223767113,0.061678058300729,0.505740133665553,AgamP4_2L
AGAP001387,0.433030828926003,0.061783741590231,0.5059525081459,AgamP4_2R
AGAP002081,-0.486360663027251,0.061803722527139,0.5059525081459,AgamP4_2R
AGAP000848,-0.930642996709089,0.061877265087567,0.506146048212254,AgamP4_X
AGAP029078,0.343753552026128,0.061997049605909,0.506375337422088,AgamP4_2L
AGAP001106,-0.520549221701224,0.062018909650975,0.506375337422088,AgamP4_2R
AGAP010843,-0.540446356453815,0.062093854138665,0.506375337422088,AgamP4_3L
AGAP010384,-0.56718803102643,0.062125601089164,0.506375337422088,AgamP4_3L
AGAP003416,0.392313945608116,0.062154914235483,0.506375337422088,AgamP4_2R
AGAP029588,-0.78463655579985,0.062209103401173,0.50641006083314,AgamP4_3L
AGAP009135,-0.548091037320072,0.062310079622714,0.506825290788445,AgamP4_3R
AGAP002378,-0.293575892814248,0.062360193874851,0.506826479545359,AgamP4_2R
AGAP008941,0.512886357352928,0.062469922181457,0.507311785977993,AgamP4_3R
AGAP005646,0.47737316346285,0.06265594284566,0.508415382626821,AgamP4_2L
AGAP000532,-0.41243825636375,0.062791346523947,0.508636081530055,AgamP4_X
AGAP005178,0.849091233661075,0.062865344035624,0.508636081530055,AgamP4_2L
AGAP005625,-0.752975529693646,0.062875917905965,0.508636081530055,AgamP4_2L
AGAP005771,-0.363470876709943,0.062905274385716,0.508636081530055,AgamP4_2L
AGAP010155,-0.556567185669115,0.062933873836165,0.508636081530055,AgamP4_3R
AGAP007033,-0.914737124627612,0.062999455913006,0.508760733539509,AgamP4_2L
AGAP009045,0.551344413266178,0.063070373212892,0.508928238264407,AgamP4_3R
AGAP011038,-0.658435488267916,0.063200662835743,0.509567037587776,AgamP4_3L
AGAP005914,-1.33989264305533,0.063270912553896,0.509567037587776,AgamP4_2L
AGAP012615,0.822416740848395,0.063300253116494,0.509567037587776,AgamP4_UNKN
AGAP007775,-0.799159930892741,0.063614850439533,0.511693440133376,AgamP4_3R
AGAP029039,-1.61348960464383,0.063730291558136,0.512215806080962,AgamP4_3L
AGAP009586,1.08779682582013,0.064008483155678,0.514026220060956,AgamP4_3R
AGAP003300,0.40074379052977,0.064063307109732,0.514026220060956,AgamP4_2R
AGAP010432,0.445247556203561,0.064169198818039,0.514026220060956,AgamP4_3L
AGAP005682,1.01631071561421,0.064181675767428,0.514026220060956,AgamP4_2L
AGAP011582,-0.324213737948757,0.064208934320934,0.514026220060956,AgamP4_3L
AGAP028201,0.399017995118827,0.064385030981745,0.514059933487802,AgamP4_3R
AGAP006344,-0.429547241687085,0.064405589305066,0.514059933487802,AgamP4_2L
AGAP013285,-1.65147730415974,0.064445641456401,0.514059933487802,AgamP4_2R
AGAP009487,-0.497455163874422,0.0644535845377,0.514059933487802,AgamP4_3R
AGAP008061,-1.03314947870035,0.064466551848219,0.514059933487802,AgamP4_3R
AGAP005773,-2.70827639446026,0.064687944222217,0.51441522003897,AgamP4_2L
AGAP004797,0.34595429056924,0.06472878018105,0.51441522003897,AgamP4_2L
AGAP006669,-0.386647552599618,0.064737242232294,0.51441522003897,AgamP4_2L
AGAP008604,0.410416506647403,0.064757663438428,0.51441522003897,AgamP4_3R
AGAP013538,-1.41159241565504,0.064764688552673,0.51441522003897,AgamP4_2R
AGAP003714,-2.0340443083236,0.064845389534785,0.51465319722326,AgamP4_2R
AGAP003474,-1.68558497885967,0.065098231928864,0.516255955007403,AgamP4_2R
AGAP001346,0.898346866298369,0.065423336530736,0.518428830024419,AgamP4_2R
AGAP029625,-0.577344287087526,0.065595736162505,0.519389189614591,AgamP4_3L
AGAP028965,-2.95646084290622,0.065655119562293,0.519453882777175,AgamP4_UNKN
AGAP012146,-0.351958298330441,0.065831583796414,0.520422504324757,AgamP4_3L
AGAP000151,-3.96116887235403,0.065907345732376,0.520422504324757,AgamP4_X
AGAP001299,0.385411853416813,0.065938754666454,0.520422504324757,AgamP4_2R
AGAP028697,-1.34236704798209,0.065982780297904,0.520422504324757,AgamP4_3L
AGAP009791,0.487065381063206,0.066127985651034,0.52116251628472,AgamP4_3R
AGAP001975,0.318005588159704,0.066287956126353,0.522017654495026,AgamP4_2R
AGAP012567,-1.06020225400177,0.06644316485127,0.52283399618808,AgamP4_UNKN
AGAP013283,-0.338784221888823,0.066595221975879,0.523624291861504,AgamP4_X
AGAP003737,-0.444571121557126,0.066738592490484,0.523803446328722,AgamP4_2R
AGAP003095,-1.0030018774592,0.066764565727066,0.523803446328722,AgamP4_2R
AGAP002810,-3.7222677437432,0.066772932673079,0.523803446328722,AgamP4_2R
AGAP008575,0.990531754612535,0.067011685344262,0.52505203404882,AgamP4_3R
AGAP003740,-0.426505553993224,0.067035628915826,0.52505203404882,AgamP4_2R
AGAP000889,-0.767376908638435,0.067199548014648,0.5259297959202,AgamP4_X
AGAP011194,3.96794045863769,0.067393408517626,1,AgamP4_3L
AGAP001548,0.314346348875348,0.067561912033591,0.528059772382744,AgamP4_2R
AGAP009447,-1.59324381964665,0.067605987593194,0.528059772382744,AgamP4_3R
AGAP007924,-3.22641569153514,0.067627885667474,0.528059772382744,AgamP4_3R
AGAP006478,0.596692023937514,0.067909642222043,0.528311326576512,AgamP4_2L
AGAP003106,-0.371176962074117,0.067911712343199,0.528311326576512,AgamP4_2R
AGAP008988,-0.325646452214723,0.067933894563344,0.528311326576512,AgamP4_3R
AGAP008408,-0.288708299704363,0.067952979087047,0.528311326576512,AgamP4_3R
AGAP004904,0.326938821279628,0.06803602376543,0.528311326576512,AgamP4_2L
AGAP009488,0.445549997896742,0.068045038368907,0.528311326576512,AgamP4_3R
AGAP013289,-0.682731190458433,0.068068671945378,0.528311326576512,AgamP4_X
AGAP007676,-0.46664482883472,0.068076792254313,0.528311326576512,AgamP4_2L
AGAP006348,-0.890753415361131,0.068275546779695,0.529448678124194,AgamP4_2L
AGAP029604,-0.60218282885719,0.068516434529015,0.530389484385554,AgamP4_X
AGAP003601,-0.397510385382322,0.068544812342493,0.530389484385554,AgamP4_2R
AGAP005653,-0.543118749184029,0.068553742879766,0.530389484385554,AgamP4_2L
AGAP013120,-1.25034501516179,0.068735595605309,0.531391117549278,AgamP4_2R
AGAP000521,-1.536888021735,0.069051107489555,0.53332681772711,AgamP4_X
AGAP003028,0.283711481454098,0.069091140539626,0.53332681772711,AgamP4_2R
AGAP003009,1.33415446665467,0.069208588332328,0.533827156999853,AgamP4_2R
AGAP029874,-3.22362865475797,0.069388088563981,0.534805001751107,AgamP4_3R
AGAP008149,-0.608098928429262,0.069604712531999,0.536067273509543,AgamP4_3R
AGAP005751,1.60198562582539,0.069786371470239,0.536984100921838,AgamP4_2L
AGAP001162,3.4110638714906,0.069824674835007,1,AgamP4_2R
AGAP006182,1.62511756312375,0.069829639072849,0.536984100921838,AgamP4_2L
AGAP007167,-0.325925764641526,0.069995049296062,0.537466809217092,AgamP4_2L
AGAP001481,-0.400266241971067,0.070053713270068,0.537466809217092,AgamP4_2R
AGAP006883,0.406993785969963,0.07007007609444,0.537466809217092,AgamP4_2L
AGAP003003,0.278083933697734,0.07013527652747,0.537466809217092,AgamP4_2R
AGAP005884,0.6181227428165,0.070157355358713,0.537466809217092,AgamP4_2L
AGAP001342,-0.476417212173614,0.070322705958211,0.5382900674551,AgamP4_2R
AGAP011033,3.76925042702477,0.07037095824169,0.5382900674551,AgamP4_3L
AGAP007929,-0.653744841978851,0.070437395107622,0.538392237058486,AgamP4_3R
AGAP028528,0.398508229647514,0.07063778391481,0.53922879360052,AgamP4_3L
AGAP029769,-3.0773511400322,0.070755301915052,0.53922879360052,AgamP4_2R
AGAP009288,0.388053299645313,0.070757764701509,0.53922879360052,AgamP4_3R
AGAP002072,-3.87668899584933,0.070759491696963,0.53922879360052,AgamP4_2R
AGAP009323,0.264219933365004,0.070899333980744,0.539888847272289,AgamP4_3R
AGAP006931,-2.31202832112163,0.071052339730698,0.54064807343471,AgamP4_2L
AGAP008207,0.47684859006739,0.071164863176895,0.541098356224321,AgamP4_3R
AGAP000784,0.403074403289828,0.071231191045001,0.541196981849772,AgamP4_X
AGAP001859,0.250799782214905,0.071325898719345,0.541509983653002,AgamP4_2R
AGAP003140,0.570264203593428,0.071492496014272,0.541509983653002,AgamP4_2R
AGAP001322,0.352679393963352,0.071530287237006,0.541509983653002,AgamP4_2R
AGAP007081,1.21517329687763,0.071599725100941,0.541509983653002,AgamP4_2L
AGAP001446,-0.851370476110214,0.071646537113194,0.541509983653002,AgamP4_2R
AGAP006270,0.525400384455013,0.071650565706869,0.541509983653002,AgamP4_2L
AGAP006961,0.801090949764361,0.071705648295925,0.541509983653002,AgamP4_2L
AGAP003494,0.352268189621516,0.071746113749253,0.541509983653002,AgamP4_2R
AGAP013287,-0.738515869585017,0.071754517608541,0.541509983653002,AgamP4_X
AGAP009896,-0.706535306926033,0.071806263237039,0.541509983653002,AgamP4_3R
AGAP006939,0.35122779245132,0.072142166063591,0.543363423641061,AgamP4_2L
AGAP010176,-2.27961757998922,0.072159176934291,0.543363423641061,AgamP4_3R
AGAP008489,0.469734186951668,0.07231302399777,0.543798501317686,AgamP4_3R
AGAP029622,-2.14040326315836,0.072341972666669,0.543798501317686,AgamP4_3L
AGAP001980,-1.67327382612095,0.072377795206436,0.543798501317686,AgamP4_2R
AGAP008794,-0.352707653472979,0.072511896854632,0.544402790374932,AgamP4_3R
AGAP001522,-1.11398908702224,0.072647656981309,0.545018627782114,AgamP4_2R
AGAP010046,-3.6324749577723,0.072870374141111,1,AgamP4_3R
AGAP003689,-1.14859419224966,0.073176723909443,0.548582047755712,AgamP4_2R
AGAP011409,-0.932919487491452,0.073368198260132,0.549250237651905,AgamP4_3L
AGAP008884,0.267184370509355,0.073374156760163,0.549250237651905,AgamP4_3R
AGAP008758,-3.86940569029149,0.073535058451093,0.550048744741469,AgamP4_3R
AGAP005392,0.298223067607115,0.073947814469156,0.552618684291699,AgamP4_2L
AGAP011505,-1.87194970429273,0.073987594722284,0.552618684291699,AgamP4_3L
AGAP005530,-2.09703517590675,0.074064305151394,0.552784582156431,AgamP4_2L
AGAP000547,-0.748008938497804,0.074310105058852,0.553882924100577,AgamP4_X
AGAP009496,-0.831735086947539,0.074365868809405,0.553882924100577,AgamP4_3R
AGAP009751,-0.955651258100793,0.074375287649116,0.553882924100577,AgamP4_3R
AGAP010269,0.944400857482824,0.074458757403069,0.553963910207753,AgamP4_3R
AGAP006814,-0.579242875526366,0.074495393229161,0.553963910207753,AgamP4_2L
AGAP003282,0.443986011401832,0.074743451466462,0.555401339358481,AgamP4_2R
AGAP006950,0.402276730041862,0.07479882138579,0.555405889689656,AgamP4_2L
AGAP011727,0.29599901390393,0.074940719763339,0.5560524656617,AgamP4_3L
AGAP012699,-2.38002373978544,0.075147223020721,0.557177107528638,AgamP4_UNKN
AGAP029901,0.853738458448805,0.075339517031374,0.557983214635631,AgamP4_3R
AGAP029469,0.630409688355067,0.075365967075896,0.557983214635631,AgamP4_3L
AGAP007756,3.72889351382769,0.075549049328794,0.558677645460128,AgamP4_3R
AGAP029662,-0.396558358535707,0.075569923057409,0.558677645460128,AgamP4_2R
AGAP008049,0.597172842962585,0.075796111055589,0.559518596908714,AgamP4_3R
AGAP007921,-0.495125403542678,0.075957004542433,0.559518596908714,AgamP4_3R
AGAP028910,-3.99627581854035,0.076015404283367,0.559518596908714,AgamP4_UNKN
AGAP011820,0.436652323133667,0.076042275173263,0.559518596908714,AgamP4_3L
AGAP003636,0.695247814424381,0.076077326726912,0.559518596908714,AgamP4_2R
AGAP028517,2.4754694758734,0.07609002182049,0.559518596908714,AgamP4_3L
AGAP008265,0.395228112438939,0.076117524697554,0.559518596908714,AgamP4_3R
AGAP001606,-0.538833956758495,0.076208199576561,0.559518596908714,AgamP4_2R
AGAP009439,0.278661854272311,0.076234577105374,0.559518596908714,AgamP4_3R
AGAP006541,0.309852911434664,0.076235305228024,0.559518596908714,AgamP4_2L
AGAP004197,0.459961723049149,0.076450472370461,0.560692076105266,AgamP4_2R
AGAP001648,-1.56468897974873,0.076510752281521,0.560728728606549,AgamP4_2R
AGAP029392,0.56990092587182,0.076616294603903,0.561096805897031,AgamP4_2R
AGAP006933,-1.03031158034614,0.07667250505014,0.561103332412391,AgamP4_2L
AGAP002992,-0.378531595529285,0.076827951091658,0.561835550052404,AgamP4_2R
AGAP002416,-0.626967828318867,0.076937515105448,0.562231423425476,AgamP4_2R
AGAP008709,-0.5097700212794,0.0770728736622,0.562320482717799,AgamP4_3R
AGAP009322,0.290776131850466,0.077158354304739,0.562320482717799,AgamP4_3R
AGAP005413,0.302083420579329,0.077164644480532,0.562320482717799,AgamP4_2L
AGAP009636,1.19913807903755,0.077171459325957,0.562320482717799,AgamP4_3R
AGAP008598,0.261435704036951,0.077372948058896,0.562786978707101,AgamP4_3R
AGAP008193,-1.15756675387385,0.077395887065545,0.562786978707101,AgamP4_3R
AGAP009735,0.685696281770981,0.077401935847028,0.562786978707101,AgamP4_3R
AGAP009232,-1.34736557830489,0.077580900774366,0.563684152259593,AgamP4_3R
AGAP013272,1.81493435855215,0.07768701654126,0.563829324112601,AgamP4_2R
AGAP012833,-0.738948094011308,0.07771205709449,0.563829324112601,AgamP4_UNKN
AGAP029519,-0.411348923353407,0.077873799426074,0.564598961814632,AgamP4_3L
AGAP013737,-3.90923847299145,0.0780169124527,0.564915829686098,AgamP4_3R
AGAP002488,0.297515340794529,0.078028894547,0.564915829686098,AgamP4_2R
AGAP029618,0.477306176852877,0.078636939234525,0.56859156305818,AgamP4_3L
AGAP029850,1.34059492816269,0.078648719606687,0.56859156305818,AgamP4_2L
AGAP002477,0.607595891659659,0.079348613126007,0.57324286533981,AgamP4_2R
AGAP000668,-0.728389794847825,0.079555212967229,0.574326352403276,AgamP4_X
AGAP003220,0.413907113081126,0.07989465292864,0.575949357882097,AgamP4_2R
AGAP009448,1.00024256907565,0.079929759826599,0.575949357882097,AgamP4_3R
AGAP028651,-1.32022758630219,0.079950379167701,0.575949357882097,AgamP4_UNKN
AGAP006716,-3.42596539703275,0.080028968065485,0.576035632107225,AgamP4_2L
AGAP011365,2.07342448126199,0.080075938210706,0.576035632107225,AgamP4_3L
AGAP002476,1.07744562268433,0.080240591087181,0.576685352076609,AgamP4_2R
AGAP008726,1.01076549853431,0.080279968168409,0.576685352076609,AgamP4_3R
AGAP001435,-0.457232251631728,0.080395193049386,0.577104347558334,AgamP4_2R
AGAP011441,1.27758928245499,0.080533400232237,0.577687608596594,AgamP4_3L
AGAP006455,3.26601975113231,0.080751201219057,1,AgamP4_2L
AGAP003143,-0.253070462221926,0.080913400643687,0.579513284178589,AgamP4_2R
AGAP029576,-0.828963696659677,0.080954482591,0.579513284178589,AgamP4_2R
AGAP010629,-0.728632858302737,0.080984555592368,0.579513284178589,AgamP4_3L
AGAP006410,0.674425370533311,0.08104099318248,0.579513284178589,AgamP4_2L
AGAP004859,1.96064832650151,0.08107358279103,0.579513284178589,AgamP4_2L
AGAP011302,0.348292035432741,0.081236350391274,0.580201432827575,AgamP4_3L
AGAP006546,-0.266095360723949,0.081284258705312,0.580201432827575,AgamP4_2L
AGAP001344,-3.74271670079058,0.081411520854502,0.580701164576097,AgamP4_2R
AGAP005921,-1.34167967520135,0.081527761908773,0.580791637283912,AgamP4_2L
AGAP002554,0.296831677840278,0.081546542908227,0.580791637283912,AgamP4_2R
AGAP005675,0.796737411916309,0.081649019756701,0.580791637283912,AgamP4_2L
AGAP013136,0.403767691824369,0.081653246058056,0.580791637283912,AgamP4_X
AGAP011047,-1.9289432606551,0.081749775958771,0.581070762123204,AgamP4_3L
AGAP001375,0.54190878586852,0.081875078807395,0.581553868587819,AgamP4_2R
AGAP003814,0.290780667311858,0.082047301981769,0.582016538872124,AgamP4_2R
AGAP002789,0.598718765761996,0.082106720593202,0.582016538872124,AgamP4_2R
AGAP010568,-0.311705097520317,0.0821123599651,0.582016538872124,AgamP4_3L
AGAP011535,0.252672285694813,0.082207643495434,0.582285005568563,AgamP4_3L
AGAP004851,0.929038615039931,0.08231753772473,0.582656514404703,AgamP4_2L
AGAP011064,0.872882785843759,0.082530451062125,0.583756182094235,AgamP4_3L
AGAP010731,-0.976661969529031,0.082601090140055,0.583848681038728,AgamP4_3L
AGAP001203,0.55399494003953,0.082719239712593,0.58427663537941,AgamP4_2R
AGAP004108,-3.62790709335098,0.082758556952436,1,AgamP4_2R
AGAP002194,-0.598447037350137,0.082893645382686,0.585071756220313,AgamP4_2R
AGAP007589,0.440410146375172,0.082986614872725,0.585071756220313,AgamP4_2L
AGAP012167,0.365469823115414,0.083004856275365,0.585071756220313,AgamP4_3L
AGAP003440,0.363559784119245,0.083176847680555,0.585876920849911,AgamP4_2R
AGAP006717,-1.19691530605474,0.083472076507467,0.587258132710231,AgamP4_2L
AGAP006793,0.670666032886907,0.083488733842862,0.587258132710231,AgamP4_2L
AGAP003171,0.640850368145795,0.083610711250923,0.587566309363624,AgamP4_2R
AGAP007813,-0.35522506493548,0.083648402910487,0.587566309363624,AgamP4_3R
AGAP001951,-0.424813630113819,0.083776105092818,0.588056078862595,AgamP4_2R
AGAP005635,-0.334456174902818,0.08414461649092,0.589003787032585,AgamP4_2L
AGAP029694,2.18656080860333,0.084173347594249,0.589003787032585,AgamP4_2L
AGAP008660,-0.339755618139824,0.084176111690059,0.589003787032585,AgamP4_3R
AGAP006037,-0.315660388855997,0.084294385853911,0.589003787032585,AgamP4_2L
AGAP028511,0.28188118134017,0.084303806141095,0.589003787032585,AgamP4_3L
AGAP003764,1.39745447863749,0.084341226447833,0.589003787032585,AgamP4_2R
AGAP008497,0.306975906645679,0.084351929516698,0.589003787032585,AgamP4_3R
AGAP003297,0.491957524951241,0.084375678059583,0.589003787032585,AgamP4_2R
AGAP007286,-1.63045283632104,0.084739380001548,0.590018305600823,AgamP4_2L
AGAP001940,0.374436234091717,0.084742595783418,0.590018305600823,AgamP4_2R
AGAP011506,-1.42208997806029,0.084748550178772,0.590018305600823,AgamP4_3L
AGAP009002,-3.42781236338005,0.084750298917832,1,AgamP4_3R
AGAP029623,-1.15602953058905,0.084753689368076,0.590018305600823,AgamP4_3L
AGAP005599,-3.52257600102806,0.084802869326219,1,AgamP4_2L
AGAP002828,-0.351658075875508,0.084978506044871,0.590947972440106,AgamP4_2R
AGAP006340,-0.589005561106422,0.085035634987259,0.590947972440106,AgamP4_2L
AGAP001878,-0.476435368052032,0.085062017131278,0.590947972440106,AgamP4_2R
AGAP001520,-1.00680468909756,0.085156065839002,0.591123047892169,AgamP4_2R
AGAP002680,0.220673399915085,0.085203775610604,0.591123047892169,AgamP4_2R
AGAP011188,-0.418215789115422,0.085288805395208,0.591177074501886,AgamP4_3L
AGAP008515,-0.577724821812211,0.085328131427661,0.591177074501886,AgamP4_3R
AGAP006046,-0.518167154677541,0.08540284466199,0.591290821437929,AgamP4_2L
AGAP003650,0.407647839856883,0.085545304297213,0.591873138803978,AgamP4_2R
AGAP006911,-0.680254081606051,0.085644060962835,0.592152495123403,AgamP4_2L
AGAP009781,-0.358343760599161,0.085791045859037,0.592311244011308,AgamP4_3R
AGAP003133,-0.772348010443609,0.085810388665622,0.592311244011308,AgamP4_2R
AGAP005591,-3.23800088210052,0.085848624619385,0.592311244011308,AgamP4_2L
AGAP009128,-0.961622606234913,0.085900605337734,0.592311244011308,AgamP4_3R
AGAP029306,4.92877980799158,0.085963957193645,0.592345392537462,AgamP4_3L
AGAP008214,0.531502246506624,0.086109054511903,0.592547372494391,AgamP4_3R
AGAP003627,0.558324964166773,0.086110108159,0.592547372494391,AgamP4_2R
AGAP005163,0.449251814245988,0.086182849884501,0.59264586195152,AgamP4_2L
AGAP006063,0.409110004568407,0.086319755791659,0.593185151080487,AgamP4_2L
